code;libellé;date de début de validité;date de fin de validité;20/02/2025
8114;Convention collective régionale des champignonnières Île-de-France;01/01/1900;
8115;Convention collective régionale des hippodromes Île-de-France Cabourg Caen Chantilly Deauville;01/01/1900;
8116;Convention collective régionale de la polyculture Île-de-France cadres;01/01/1900;
8117;Convention collective régionale des exploitations polyculture élev CUMA Seine et Marne ETAR Ile de France;01/01/1900;
8211;Convention collective régionale des exploitations forestières Champagne Ardenne;01/01/1900;
8212;Convention collective régionale des scieries Champagne Ardenne;01/01/1900;
8214;Convention collective régionale des ETAR Aube Marne polyculture Marne;01/01/1900;
8216;Convention collective régionale de la viticulture Champagne;01/01/1900;
8221;Convention collective régionale des champignonnistes Oise Aisne;01/01/1900;
8231;Convention collective régionale des exploitations forestières Haute Normandie;01/01/1900;
8233;Convention collective régionale des ETAR Haute Normandie;01/01/1900;
8234;Convention collective régionale de l'horticulture et pépiniéristes Haute Normandie;01/01/1900;
8241;Convention collective régionale des exploitations forestières scieries Centre;01/01/1900;
8243;Convention collective régionale des champignonnières Centre;01/01/1900;
8244;Convention collective régionale maraîchère Indre Cher;01/01/1900;
8251;Convention collective régionale des exploitations forestières scieries Calvados Manche Orne;01/01/1900;
8252;Convention collective régionale des travaux agricoles Basse Normandie;01/01/1900;
8262;Convention collective régionale des exploitations agricoles Côte d'or Nièvre Yonne ETAR CUMA Côte d'or;01/01/1900;
8311;Convention collective régionale des exploitations forestières scieries Nord Pas de Calais;01/01/1900;
8313;Convention collective régionale des ETAR Nord Pas de Calais;01/01/1900;
8411;Convention collective régionale des exploitations forestières Meurthe et Moselle Vosges;01/01/1900;
8412;Convention collective régionale des scieries agricoles Alsace Lorraine;01/01/1900;
8414;Convention collective régionale maraîchère Meurthe et Moselle Meuse Moselle et Vosges;01/01/1900;
8415;Convention collective régionale des exploitations forestières Lorraine;01/01/1900;
8416;Convention collective régionale de polyculture Lorraine;01/01/2019;
8421;Convention collective régionale des exploitations forestières Alsace;01/01/1900;
8422;Convention collective régionale de polyculture Alsace;01/01/1900;
8431;Convention collective régionale des exploitations forestières Doubs Jura Haute-Saône Territoire de Belfort;01/01/1900;
8432;Convention collective régionale des scieries agricoles Franche Comté;01/01/1900;
8433;Convention collective régionale de l'horticulture Franche Comté;01/01/1900;
8434;Convention collective régionale des cultures CUMA ETAR Franche Comté;01/01/1900;
8435;Convention collective régionale des coopératives fruitières Ain Doubs Jura;01/01/1900;
8522;Convention collective régionale des exploitations forestières scieries Pays de la Loire;01/01/1900;
8523;Convention collective régionale des exploitations sylvicoles Pays de la Loire;01/01/1900;
8525;Convention collective régionale des ETAR Pays de la Loire;01/01/1900;
8526;Convention collective régionale de l'arboriculture fruitière Ouest de la France;01/01/1900;
8531;Convention collective régionale des exploitations forestières scieries Bretagne;01/01/1900;
8532;Convention collective régionale des ETAR Bretagne;01/01/1900;
8534;Convention collective régionale maraîchère Ille et Vilaine Morbihan;01/01/1900;
8535;Convention collective régionale des CUMA Bretagne Pays de la Loire;01/01/1900;
8541;Convention collective régionale des exploitations forestières scieries Poitou Charentes;01/01/1900;
8542;Convention collective régionale des ETAR Vienne Deux Sèvres production agricole Vienne;01/01/1900;
8721;Convention collective régionale des exploitations forestières scieries Massif Gascogne;01/01/1900;
8722;Convention collective régionale de gemmage forêt Gascogne;01/01/1900;
8723;Convention collective régionale de l'entretien forestier Gascogne;01/01/1900;
8731;Convention collective régionale des exploitations forestières scieries Midi Pyrénées;01/01/1900;
8733;Convention collective régionale des CUMA Tarn Haute Garonne;01/01/1900;
8734;Convention collective régionale de l'horticulture Midi Pyrénées;01/01/1900;
8741;Convention collective régionale des exploitations forestières Limousin;01/01/1900;
8821;Convention collective régionale des ouvriers forestiers communes ONF Rhône Alpes;01/01/1900;
8822;Convention collective régionale des exploitations forestières scieries Rhône Alpes;01/01/1900;
8825;Convention collective régionale de polyculture CUMA Rhône Alpes cadres;01/01/1900;
8826;Convention collective régionale des exploitations trav agricoles CUMA Savoie Hte Savoie;01/01/1900;
8831;Convention collective régionale des exploitations forestières scieries Auvergne;01/01/1900;
8832;Convention collective régionale de polyculture CUMA Haute Loire Lozère;01/01/1900;
8912;Convention collective régionale des ETAR Languedoc Roussillon;01/01/1900;
9011;Convention collective départementale des exploitations agricoles Ain;01/01/1900;
9021;Convention collective départementale des exploitations polyculture Aisne;01/01/1900;
9022;Convention collective départementale des exploitations forestières Aisne;01/01/1900;
9031;Convention collective départementale des exploitations polyculture Allier;01/01/1900;
9032;Convention collective départementale des exploitations agricoles Allier;01/01/1900;
9041;Convention collective départementale des exploitations agricoles Alpes de Haute Provence;01/01/1900;
9051;Convention collective départementale des exploitations polyculture Hautes Alpes;01/01/1900;
9061;Convention collective départementale des exploitations polyculture Alpes Maritimes;01/01/1900;
9062;Convention collective départementale des exploitations forestières scieries Alpes Maritimes;01/01/1900;
9071;Convention collective départementale des exploitations agricoles Ardèche;01/01/1900;
9081;Convention collective départementale des exploitations polyculture Ardennes;01/01/1900;
9091;Convention collective départementale des exploitations agricoles Ariège;01/01/1900;
9101;Convention collective départementale des exploitations polyculture Aube;01/01/1900;
9103;Convention collective départementale de sylviculture Aube;01/01/1900;01/12/2023
9111;Convention collective départementale des exploitations agricoles zone céréalière Aude;01/01/1900;
9112;Convention collective départementale des exploitations agricoles zone viticole Aude;01/01/1900;
9121;Convention collective départementale des exploitations agricoles Aveyron;01/01/1900;
9131;Convention collective départementale des exploitations agricoles Bouches du Rhône;01/01/1900;
9141;Convention collective départementale des exploitations polyculture et CUMA Calvados;01/01/1900;
9142;Convention collective départementale des exploitations horticoles fruits Calvados;01/01/1900;
9151;Convention collective départementale des exploitations polyculture Cantal;01/01/1900;
9161;Convention collective départementale des exploitations agricoles Charente;01/01/1900;
9171;Convention collective départementale des exploitations polyculture Charente Maritime;01/01/1900;
9181;Convention collective départementale des exploitations polyculture Cher;01/01/1900;
9182;Convention collective départementale des exploitations pépinières horticulture Cher;01/01/1900;
9191;Convention collective départementale des exploitations agricoles Corrèze;01/01/1900;
9201;Convention collective départementale des exploitations agricoles Corse du Sud;01/01/1900;
9202;Convention collective départementale des exploitations agricoles Haute Corse;01/01/1900;
9211;Convention collective départementale des exploitations forestières scieries Côte d'or;01/01/1900;
9221;Convention collective départementale des exploitations polyculture Côtes d'Armor;01/01/1900;
9222;Convention collective départementale des exploitations pépinières horticulture Côtes d'Armor;01/01/1900;
9231;Convention collective départementale des exploitations agricoles Creuse;01/01/1900;
9232;Convention collective départementale des exploitations pépinières sylvicoles Creuse;01/01/1900;
9241;Convention collective départementale des exploitations agricoles Dordogne;01/01/1900;
9261;Convention collective départementale des exploitations agricoles Drôme;01/01/1900;
9272;Convention collective départementale des exploitations polyculture Eure non cadres;01/01/1900;
9273;Convention collective départementale des exploitations polyculture Eure cadres;01/01/1900;
9281;Convention collective départementale des exploitations polyculture, élevage et CUMA Eure et Loir;01/01/1900;
9282;Convention collective départementale de déshydratation Eure et Loir;01/01/1900;
9283;Convention collective départementale des exploitations horticoles fruitières jardinerie Eure et Loire;01/01/1900;
9291;Convention collective départementale des exploitations polyculture, élevage et maraîchage Finistère;01/01/1900;
9292;Convention collective départementale des exploitations pépinières horticulture Finistère;01/01/1900;
9301;Convention collective départementale des exploitations agricoles Gard;01/01/1900;
9302;Convention collective départementale des exploitations agricoles Gard cadres;01/01/1900;
9311;Convention collective départementale des exploitations agricoles Haute Garonne;01/01/1900;
9321;Convention collective départementale des exploitations agricoles Gers;01/01/1900;
9331;Convention collective départementale des exploitations agricoles Gironde;01/01/1900;
9341;Convention collective départementale des exploitations agricoles Hérault;01/01/1900;
9351;Convention collective départementale des exploitations polyculture, élevage et CUMA Ille et Vilaine;01/01/1900;
9352;Convention collective départementale des exploitations pépinières horticulture Ille et Vilaine;01/01/1900;
9361;Convention collective départementale des exploitations polyculture, élevage et CUMA Indre;01/01/1900;
9362;Convention collective départementale des exploitations pépinières horticulture Indre;01/01/1900;
9371;Convention collective départementale des exploitations polyculture, élevage viticulture Indre et Loire;01/01/1900;
9372;Convention collective départementale des exploitations pépinières horticulture Indre et Loire;01/01/1900;
9374;Convention collective départementale des exploitations arboriculture fruitière Indre et Loire;01/01/1900;
9383;Convention collective départementale des exploitations agricoles CUMA Isère;01/01/1900;
9401;Convention collective départementale des exploitations agricoles Landes;01/01/1900;
9411;Convention collective départementale des exploitations agricoles Loir et Cher;01/01/1900;
9412;Convention collective départementale des ETAR CUMA Loir et Cher;01/01/1900;
9413;Convention collective départementale des exploitations pépinières horticulture Loir et Cher;01/01/1900;
9421;Convention collective départementale des exploitations agricoles Loire;01/01/1900;
9422;Convention collective départementale des CUMA Loire;01/01/1900;
9441;Convention collective départementale des exploitations agricoles Loire Atlantique;01/01/1900;
9442;Convention collective départementale des exploitations pépinières horticulture Loire Atlantique;01/01/1900;
9444;Convention collective départementale des exploitations maraîchères Loire Atlantique;01/01/1900;
9451;Convention collective départementale des exploitations polyculture élevage Loiret;01/01/1900;
9452;Convention collective départementale des CUMA Loiret;01/01/1900;
9453;Convention collective départementale des exploitations arboriculture fruitière Loiret;01/01/1900;
9454;Convention collective départementale des exploitations pépinières horticulture Loiret;01/01/1900;
9455;Convention collective départementale des exploitations maraîchères Loiret;01/01/1900;
9456;Convention collective départementale des exploitations cultures spécialisées Loiret;01/01/1900;
9461;Convention collective départementale des exploitations agricoles Lot;01/01/1900;
9471;Convention collective départementale des exploitations agricoles Lot et Garonne;01/01/1900;
9472;Convention collective départementale des exploitations pépinières horticulture Lot et Garonne;01/01/1900;
9491;Convention collective départementale des exploitations polyculture, élevage Maine et Loire;01/01/1900;
9492;Convention collective départementale des exploitations pépinières horticulture Maine et Loire;01/01/1900;
9493;Convention collective départementale des champignonnières Maine et Loire;01/01/1900;
9494;Convention collective départementale des exploitations maraîchères Maine et Loire;01/01/1900;
9497;Convention collective départementale des producteurs graines Maine et Loire;01/01/1900;
9501;Convention collective départementale des exploitations agricoles Manche;01/01/1900;
9502;Convention collective départementale des exploitations pépinières horticulture Manche;01/01/1900;
9521;Convention collective départementale des polyculture pépinières horticulture CUMA Haute Marne;01/01/1900;
9531;Convention collective départementale des exploitations polyculture élevage Mayenne;01/01/1900;
9532;Convention collective départementale des exploitations pépinières horticulture Mayenne;01/01/1900;
9542;Convention collective départementale des exploitations pépinières horticulture Meurthe et Moselle;01/01/1900;25/04/2020
9551;Convention collective départementale des exploitations forestières Meuse;01/01/1900;
9552;Convention collective départementale des exploitations pépinières horticulture Meuse;01/01/1900;25/04/2020
9561;Convention collective départementale des exploitations polyculture élevage Morbihan;01/01/1900;
9562;Convention collective départementale des exploitations pépinières horticulture Morbihan;01/01/1900;
9571;Convention collective départementale des exploitations forestières Moselle;01/01/1900;
9572;Convention collective départementale des exploitations pépinières horticulture Moselle;01/01/1900;25/04/2020
9581;Convention collective départementale des exploitations forestières Nièvre;01/01/1900;
9591;Convention collective départementale des exploitations polyculture élevage Nord;01/01/1900;
9592;Convention collective départementale des exploitations pépinières horticulture Nord;01/01/1900;
9601;Convention collective départementale des exploitations polyculture élevage Oise;01/01/1900;
9602;Convention collective départementale des exploitations forestières Oise;01/01/1900;
9603;Convention collective départementale des exploitations pépinières horticulture Oise;01/01/1900;
9612;Convention collective départementale des exploitations polyculture élevage Orne;01/01/1900;
9613;Convention collective départementale des exploitations pépinières horticulture Orne;01/01/1900;
9621;Convention collective départementale des exploitations polyculture élevage Pas de Calais;01/01/1900;
9622;Convention collective départementale des exploitations pépinières horticulture Pas de Calais;01/01/1900;
9631;Convention collective départementale des exploitations agricoles Puy de Dôme;01/01/1900;
9641;Convention collective départementale des exploitations agricoles Pyrénées Atlantiques;01/01/1900;
9651;Convention collective départementale des exploitations agricoles Hautes Pyrénées;01/01/1900;
9661;Convention collective départementale des exploitations pépinières horticulture Pyrénées Orientales;01/01/1900;
9691;Convention collective départementale des exploitations agricoles Rhône;01/01/1900;
9702;Convention collective départementale des exploitations forestières Haute Saône;01/01/1900;16/04/2020
9711;Convention collective départementale des exploitations forestières Saône et Loire;01/01/1900;
9712;Convention collective départementale des exploitations agricoles Saône et Loire;01/01/1900;
9721;Convention collective départementale des exploitations polyculture élevage Sarthe;01/01/1900;
9722;Convention collective départementale des exploitations pépinières horticulture Sarthe;01/01/1900;
9723;Convention collective départementale des exploitations maraîchères Sarthe;01/01/1900;
9725;Convention collective départementale des champignonnières Sarthe;01/01/1900;
9761;Convention collective départementale des exploitations agricoles Seine Maritime;01/01/1900;
9762;Convention collective départementale des exploitations maraîchères Seine Maritime;01/01/1900;
9791;Convention collective départementale des exploitations agricoles Deux Sèvres;01/01/1900;
9801;Convention collective départementale des exploitations forestières Somme;01/01/1900;
9802;Convention collective départementale des exploitations polyculture élevage et CUMA, ETAR Somme;01/01/1900;
9811;Convention collective départementale des exploitations agricoles Tarn;01/01/1900;
9821;Convention collective départementale des exploitations agricoles Tarn et Garonne;01/01/1900;
9831;Convention collective départementale des exploitations agricoles Var;01/01/1900;
9841;Convention collective départementale des exploitations agricoles Vaucluse;01/01/1900;
9851;Convention collective départementale des exploitations polyculture élevage Vendée;01/01/1900;
9852;Convention collective départementale des exploitations pépinières horticulture Vendée;01/01/1900;
9853;Convention collective départementale des exploitations maraîchères Vendée;01/01/1900;
9862;Convention collective départementale des champignonnières Vienne;01/01/1900;
9871;Convention collective départementale des exploitations agricoles Haute Vienne;01/01/1900;
9882;Convention collective départementale des exploitations pépinières horticulture maraîchères Vosges;01/01/1900;25/04/2020
9891;Convention collective départementale des exploitations forestières Yonne;01/01/1900;
9901;Convention collective départementale des exploitations forestières Belfort;01/01/1900;16/04/2020
9971;Convention collective départementale des exploitations bananières Martinique;01/01/1900;
9972;Convention collective départementale des exploitations agricoles Guyane;01/01/1900;
9998;___Convention non encore en vigueur___;01/01/1900;
9999;___Sans convention collective___;01/01/1900;
