code;libellé;12/03/2025
2017/13/14/4707,00/5888,99;18,00
2017/13/15/5889,00/7581,99;20,00
2017/13/16/7582,00/10292,99;24,00
2017/13/17/10293,00/14417,99;28,00
2017/13/18/14418,00/22042,99;33,00
2017/13/19/22043,00/46500,99;38,00
2017/13/20/46501,00/999999999999,99;43,00
2017/23/1/0,00/1568,99;0,00
2017/23/2/1569,00/1662,99;0,50
2017/23/3/1663,00/1789,99;1,50
2017/23/4/1790,00/1897,99;2,50
2017/23/5/1898,00/2062,99;3,50
2017/23/6/2063,00/2315,99;4,50
2017/23/7/2316,00/2712,99;6,00
2017/23/8/2713,00/3094,99;7,50
2017/23/9/3095,00/3601,99;9,00
2017/23/10/3602,00/4307,99;10,50
2017/23/11/4308,00/5586,99;12,00
2017/23/12/5587,00/7099,99;14,00
2017/23/13/7100,00/7813,99;16,00
2017/23/14/7814,00/8686,99;18,00
2017/23/15/8687,00/10374,99;20,00
2017/23/16/10375,00/13140,99;24,00
2017/23/17/13141,00/17374,99;28,00
2017/23/18/17375,00/26518,99;33,00
2017/23/19/26519,00/55985,99;38,00
2017/23/20/55986,00/999999999999,99;43,00
2017/33/1/0,00/1679,99;0,00
2017/33/2/1680,00/1785,99;0,50
2017/33/3/1786,00/1923,99;1,50
2017/33/4/1924,00/2111,99;2,50
2017/33/5/2112,00/2340,99;3,50
2017/33/6/2341,00/2579,99;4,50
2017/33/7/2580,00/2988,99;6,00
2017/33/8/2989,00/3553,99;7,50
2017/33/9/3554,00/4379,99;9,00
2017/33/10/4380,00/5706,99;10,50
2017/33/11/5707,00/7063,99;12,00
2017/33/12/7064,00/7708,99;14,00
2017/33/13/7709,00/8483,99;16,00
2017/33/14/8484,00/9431,99;18,00
2017/33/15/9432,00/11075,99;20,00
2017/33/16/11076,00/13960,99;24,00
2017/33/17/13961,00/18293,99;28,00
2017/33/18/18294,00/27922,99;33,00
2017/33/19/27923,00/58947,99;38,00
2017/33/20/58948,00/999999999999,99;43,00
